hash,path,writer_id,label
3ac7618bdb544d5c1eedb3b8fbcadb7beb5ae59a6e1a7497685d29058657fdf5,signature_verification/full_forg/forgeries_1314_5.jpg,1314,forgery
3ac7618bdb544d5c1eedb3b8fbcadb7beb5ae59a6e1a7497685d29058657fdf5,signature_verification/full_forg/forgeries_1314_6.jpg,1314,forgery
622545abc6812c94585a789781599e8d2d5cc2995c043de53ed6d6810a91ad68,signature_verification/full_forg/forgeries_1385_1.jpg,1385,forgery
622545abc6812c94585a789781599e8d2d5cc2995c043de53ed6d6810a91ad68,signature_verification/full_forg/forgeries_1385_2.jpg,1385,forgery
6572e6c6843071530a9a5a9ba64fe8035af9ba79e76260f8ca7df73f9a641c10,signature_verification/full_forg/forgeries_1388_1.jpg,1388,forgery
6572e6c6843071530a9a5a9ba64fe8035af9ba79e76260f8ca7df73f9a641c10,signature_verification/full_forg/forgeries_1388_2.jpg,1388,forgery
83af6c4ff888d8b73ad43007c7e18d77a6b0d0c6aba2de5acffb196c8cb4b65d,signature_verification/full_forg/forgeries_1389_10.jpg,1389,forgery
83af6c4ff888d8b73ad43007c7e18d77a6b0d0c6aba2de5acffb196c8cb4b65d,signature_verification/full_forg/forgeries_1389_9.jpg,1389,forgery
612f4d48590218f99195ad72c4ecbf4cd59c37182c253cd30485ea1c3a8bed4e,signature_verification/full_forg/forgeries_1389_13.jpg,1389,forgery
612f4d48590218f99195ad72c4ecbf4cd59c37182c253cd30485ea1c3a8bed4e,signature_verification/full_forg/forgeries_1389_14.jpg,1389,forgery
dbcb706237787e67197d180a6b1c7db6154b7bdb0b218ed4959c3e9d743531ac,signature_verification/full_forg/forgeries_1396_10.jpg,1396,forgery
dbcb706237787e67197d180a6b1c7db6154b7bdb0b218ed4959c3e9d743531ac,signature_verification/full_forg/forgeries_1396_9.jpg,1396,forgery
b2bf18a57295063717531c3ca7db24de0a62141598b804e3ce788f565371ca84,signature_verification/full_forg/forgeries_13_10.jpg,13,forgery
b2bf18a57295063717531c3ca7db24de0a62141598b804e3ce788f565371ca84,signature_verification/full_forg/forgeries_13_9.jpg,13,forgery
58ec40d697bed594e2e00dcf26dbde14dd0f577ab87a3f5b29ad12c8bac5dca9,signature_verification/full_forg/forgeries_1404_10.jpg,1404,forgery
58ec40d697bed594e2e00dcf26dbde14dd0f577ab87a3f5b29ad12c8bac5dca9,signature_verification/full_forg/forgeries_1404_9.jpg,1404,forgery
0c1237e9c2ef95daf78f869f7d6e68bbaacfa621f0f5a5febae58f3f2262e174,signature_verification/full_forg/forgeries_1414_1.jpg,1414,forgery
0c1237e9c2ef95daf78f869f7d6e68bbaacfa621f0f5a5febae58f3f2262e174,signature_verification/full_forg/forgeries_1414_2.jpg,1414,forgery
0481282f645f2388403ea9d953cd44a0e547d5763646a4bb257ddc88fbe2951e,signature_verification/full_forg/forgeries_1483_5.jpg,1483,forgery
0481282f645f2388403ea9d953cd44a0e547d5763646a4bb257ddc88fbe2951e,signature_verification/full_forg/forgeries_1483_6.jpg,1483,forgery
42e9421071a2ea10757ea3d1e6f115149008f084ad88c367aeb1bee52181a512,signature_verification/full_forg/forgeries_1494_13.jpg,1494,forgery
42e9421071a2ea10757ea3d1e6f115149008f084ad88c367aeb1bee52181a512,signature_verification/full_forg/forgeries_1494_14.jpg,1494,forgery
8b12c59c330cf23e7c31f0fe77869ff0c1972c795a13977fd93abcc84d89c614,signature_verification/full_forg/forgeries_1496_13.jpg,1496,forgery
8b12c59c330cf23e7c31f0fe77869ff0c1972c795a13977fd93abcc84d89c614,signature_verification/full_forg/forgeries_1496_14.jpg,1496,forgery
2b034fddbc0041d34639b437accb2ee4fa0d26c80f1cc27afd56422588b7759a,signature_verification/full_forg/forgeries_1511_13.jpg,1511,forgery
2b034fddbc0041d34639b437accb2ee4fa0d26c80f1cc27afd56422588b7759a,signature_verification/full_forg/forgeries_1511_14.jpg,1511,forgery
7377bdf2bb3286b6f86a04bd2192ed2f8d055fae926f67f83be0c0cc155b42cf,signature_verification/full_forg/forgeries_1518_5.jpg,1518,forgery
7377bdf2bb3286b6f86a04bd2192ed2f8d055fae926f67f83be0c0cc155b42cf,signature_verification/full_forg/forgeries_1518_6.jpg,1518,forgery
db969cffe01e531fca26017fc8ffdda5c3a5288c031b33f77dc2012d7a106d40,signature_verification/full_forg/forgeries_1535_10.jpg,1535,forgery
db969cffe01e531fca26017fc8ffdda5c3a5288c031b33f77dc2012d7a106d40,signature_verification/full_forg/forgeries_1535_9.jpg,1535,forgery
23b001d4ef953504c761426256858aa84dcf5eba449d1a1f2974b1878b330a89,signature_verification/full_forg/forgeries_1543_13.jpg,1543,forgery
23b001d4ef953504c761426256858aa84dcf5eba449d1a1f2974b1878b330a89,signature_verification/full_forg/forgeries_1543_14.jpg,1543,forgery
826286f6a9948a9ef33505ae15a8c778bf20038d81d7e735c9d4408b3e4357e6,signature_verification/full_forg/forgeries_1544_13.jpg,1544,forgery
826286f6a9948a9ef33505ae15a8c778bf20038d81d7e735c9d4408b3e4357e6,signature_verification/full_forg/forgeries_1544_14.jpg,1544,forgery
669ee5ced48bdac4f6efd71813241cda081249f98b04a1e7f57c73ad6a23e4fc,signature_verification/full_forg/forgeries_1550_13.jpg,1550,forgery
669ee5ced48bdac4f6efd71813241cda081249f98b04a1e7f57c73ad6a23e4fc,signature_verification/full_forg/forgeries_1550_14.jpg,1550,forgery
29ff3fe94ba45405569eb4f7725a5be25d395c27717dc911d4e845b736c5b5dd,signature_verification/full_forg/forgeries_1556_1.jpg,1556,forgery
29ff3fe94ba45405569eb4f7725a5be25d395c27717dc911d4e845b736c5b5dd,signature_verification/full_forg/forgeries_1556_2.jpg,1556,forgery
50884a385e33c1c5ecdfba77e4b71070c0623fb4f6b909017c68d73c705c3c5c,signature_verification/full_forg/forgeries_1576_5.jpg,1576,forgery
50884a385e33c1c5ecdfba77e4b71070c0623fb4f6b909017c68d73c705c3c5c,signature_verification/full_forg/forgeries_1576_6.jpg,1576,forgery
e8c49bda6154d3dd10659e094d0527cc258c26372012cc1548b0ca50ce682160,signature_verification/full_forg/forgeries_1596_10.jpg,1596,forgery
e8c49bda6154d3dd10659e094d0527cc258c26372012cc1548b0ca50ce682160,signature_verification/full_forg/forgeries_1596_9.jpg,1596,forgery
52ebcddbb480794f065be429fd1ffc0b4b92c738108e2d611d7b79161e2c8542,signature_verification/full_forg/forgeries_1622_13.jpg,1622,forgery
52ebcddbb480794f065be429fd1ffc0b4b92c738108e2d611d7b79161e2c8542,signature_verification/full_forg/forgeries_1622_14.jpg,1622,forgery
6c8b605bb0a14402cc9881b48b5a5e7d197498c2736b9320081e9a4632da40b8,signature_verification/full_forg/forgeries_1634_5.jpg,1634,forgery
6c8b605bb0a14402cc9881b48b5a5e7d197498c2736b9320081e9a4632da40b8,signature_verification/full_forg/forgeries_1634_6.jpg,1634,forgery
a1c4cff85bdf2c1baa9397c8d72e03f8f7c142da181771d1c602af5d2ae42ffa,signature_verification/full_forg/forgeries_1650_10.jpg,1650,forgery
a1c4cff85bdf2c1baa9397c8d72e03f8f7c142da181771d1c602af5d2ae42ffa,signature_verification/full_forg/forgeries_1650_9.jpg,1650,forgery
6c7cdeee1011174ea432e2d3fb77e3c091adb596c613e83cac1b1db4f56b3c6c,signature_verification/full_forg/forgeries_1650_13.jpg,1650,forgery
6c7cdeee1011174ea432e2d3fb77e3c091adb596c613e83cac1b1db4f56b3c6c,signature_verification/full_forg/forgeries_1650_14.jpg,1650,forgery
b3eb82516fefcb49259e44ce12a4b57cde47c66a3818066028dea4adddf1167a,signature_verification/full_forg/forgeries_1652_13.jpg,1652,forgery
b3eb82516fefcb49259e44ce12a4b57cde47c66a3818066028dea4adddf1167a,signature_verification/full_forg/forgeries_1652_14.jpg,1652,forgery
79de0bf8a9e7ea2db0eae66fbdf1c83c195888953c00ccfc4da133b28a51aad9,signature_verification/full_forg/forgeries_1679_5.jpg,1679,forgery
79de0bf8a9e7ea2db0eae66fbdf1c83c195888953c00ccfc4da133b28a51aad9,signature_verification/full_forg/forgeries_1679_6.jpg,1679,forgery
0428a78c1d11e803b1765471eac4ad002dab6e153af70f703682d564af062025,signature_verification/full_forg/forgeries_169_10.jpg,169,forgery
0428a78c1d11e803b1765471eac4ad002dab6e153af70f703682d564af062025,signature_verification/full_forg/forgeries_169_9.jpg,169,forgery
3c455f7163f252304258769b14e77ee43200ad903aad7f686a654543d16e75b4,signature_verification/full_forg/forgeries_1714_1.jpg,1714,forgery
3c455f7163f252304258769b14e77ee43200ad903aad7f686a654543d16e75b4,signature_verification/full_forg/forgeries_1714_2.jpg,1714,forgery
70c6f9a307b2a88d95460705b6cd4e6de7863a692d949df634d6d5430de7da3a,signature_verification/full_forg/forgeries_1736_10.jpg,1736,forgery
70c6f9a307b2a88d95460705b6cd4e6de7863a692d949df634d6d5430de7da3a,signature_verification/full_forg/forgeries_1736_9.jpg,1736,forgery
3dbd6ca803abd2e0c30f5d3ab79e19fc5e69161e762ddc0ba1f44076f16faf32,signature_verification/full_forg/forgeries_1750_10.jpg,1750,forgery
3dbd6ca803abd2e0c30f5d3ab79e19fc5e69161e762ddc0ba1f44076f16faf32,signature_verification/full_forg/forgeries_1750_9.jpg,1750,forgery
4176cb3cd919894fe4af18ab8e7b2a42eb9ac7b1154eed79cd98eb2f5e8a85e8,signature_verification/full_forg/forgeries_1758_1.jpg,1758,forgery
4176cb3cd919894fe4af18ab8e7b2a42eb9ac7b1154eed79cd98eb2f5e8a85e8,signature_verification/full_forg/forgeries_1758_2.jpg,1758,forgery
53a8797b7930d9e4946355e7fcbc75b1f2cdf124c7b9f5ff653e2e2231aa79f1,signature_verification/full_forg/forgeries_179_5.jpg,179,forgery
53a8797b7930d9e4946355e7fcbc75b1f2cdf124c7b9f5ff653e2e2231aa79f1,signature_verification/full_forg/forgeries_179_6.jpg,179,forgery
46111e51bcb5ad081ce2eda4aabef1f23a0803ace3c0c4d0d460e5a0cb438531,signature_verification/full_forg/forgeries_1814_13.jpg,1814,forgery
46111e51bcb5ad081ce2eda4aabef1f23a0803ace3c0c4d0d460e5a0cb438531,signature_verification/full_forg/forgeries_1814_14.jpg,1814,forgery
d56a36e1722a697ac580b2d6315408d8f3c4baecb40b1bc30b00417c7ff8a4f7,signature_verification/full_forg/forgeries_1849_5.jpg,1849,forgery
d56a36e1722a697ac580b2d6315408d8f3c4baecb40b1bc30b00417c7ff8a4f7,signature_verification/full_forg/forgeries_1849_6.jpg,1849,forgery
e17d11765334c57e28a85bfdb82490e1c6f16f1cbc04ed38f19120a2c64fcf0b,signature_verification/full_forg/forgeries_1859_13.jpg,1859,forgery
e17d11765334c57e28a85bfdb82490e1c6f16f1cbc04ed38f19120a2c64fcf0b,signature_verification/full_forg/forgeries_1859_14.jpg,1859,forgery
75d77f163e8dba957797c6f5edadd73ba4a1f01107eb03e875b86889149e3c0d,signature_verification/full_forg/forgeries_1867_5.jpg,1867,forgery
75d77f163e8dba957797c6f5edadd73ba4a1f01107eb03e875b86889149e3c0d,signature_verification/full_forg/forgeries_1867_6.jpg,1867,forgery
8428847595c6f2f80ae94a04aee05f3c4e0d1142632e753626967a60c3985987,signature_verification/full_forg/forgeries_1873_13.jpg,1873,forgery
8428847595c6f2f80ae94a04aee05f3c4e0d1142632e753626967a60c3985987,signature_verification/full_forg/forgeries_1873_14.jpg,1873,forgery
475c4ffce627b2dfa151b59ae4bea6fcd5ff983404783a125db69e7084abb5d1,signature_verification/full_forg/forgeries_1910_13.jpg,1910,forgery
475c4ffce627b2dfa151b59ae4bea6fcd5ff983404783a125db69e7084abb5d1,signature_verification/full_forg/forgeries_1910_14.jpg,1910,forgery
39a098f2ae6f29e69b5c4a1c2b32ab67ff6748be36499a90f1abe16005eef728,signature_verification/full_forg/forgeries_1917_13.jpg,1917,forgery
39a098f2ae6f29e69b5c4a1c2b32ab67ff6748be36499a90f1abe16005eef728,signature_verification/full_forg/forgeries_1917_14.jpg,1917,forgery
1fffa71d8ea9e70405a8abde5531a73da43c46e72da137a098a0817ea6283b5a,signature_verification/full_forg/forgeries_1919_5.jpg,1919,forgery
1fffa71d8ea9e70405a8abde5531a73da43c46e72da137a098a0817ea6283b5a,signature_verification/full_forg/forgeries_1919_6.jpg,1919,forgery
443a7390a1e6c8011076c36c7af68e9e62deb9ea483b4480c9622a4d44e00c89,signature_verification/full_forg/forgeries_1933_10.jpg,1933,forgery
443a7390a1e6c8011076c36c7af68e9e62deb9ea483b4480c9622a4d44e00c89,signature_verification/full_forg/forgeries_1933_9.jpg,1933,forgery
73744e86b57f8613b647a733b8d3ef9e12a50a743023a78aec07048377989a3b,signature_verification/full_forg/forgeries_1955_5.jpg,1955,forgery
73744e86b57f8613b647a733b8d3ef9e12a50a743023a78aec07048377989a3b,signature_verification/full_forg/forgeries_1955_6.jpg,1955,forgery
d335f8255993045e16d6eb83f5065e68314e618ac8e6b61aa809d4b5d633d92a,signature_verification/full_forg/forgeries_1966_1.jpg,1966,forgery
d335f8255993045e16d6eb83f5065e68314e618ac8e6b61aa809d4b5d633d92a,signature_verification/full_forg/forgeries_1966_2.jpg,1966,forgery
819db318e5b6dfe7a37e9a84b7109c3461f40d739c205242a7c99fb326de2ddd,signature_verification/full_forg/forgeries_1967_5.jpg,1967,forgery
819db318e5b6dfe7a37e9a84b7109c3461f40d739c205242a7c99fb326de2ddd,signature_verification/full_forg/forgeries_1967_6.jpg,1967,forgery
b1acf3c352af3ee479c116c0987bd75eaf60dbbee1cce24c584fb098404e4753,signature_verification/full_forg/forgeries_1999_5.jpg,1999,forgery
b1acf3c352af3ee479c116c0987bd75eaf60dbbee1cce24c584fb098404e4753,signature_verification/full_forg/forgeries_1999_6.jpg,1999,forgery
5377729d5a9b43971aa9a6492b7e506c230be6fc4db95db38be9bd0f556e8cea,signature_verification/full_forg/forgeries_2005_5.jpg,2005,forgery
5377729d5a9b43971aa9a6492b7e506c230be6fc4db95db38be9bd0f556e8cea,signature_verification/full_forg/forgeries_2005_6.jpg,2005,forgery
3ca4fe43fe33775d93ff74a1b135ba59a4013f71b96b33b9832b292e22202d3d,signature_verification/full_forg/forgeries_2019_5.jpg,2019,forgery
3ca4fe43fe33775d93ff74a1b135ba59a4013f71b96b33b9832b292e22202d3d,signature_verification/full_forg/forgeries_2019_6.jpg,2019,forgery
2054ce3e5bf1fa60707abfc3e17530c6b13bfd3472ad8e321bd42fa3bd817dcc,signature_verification/full_forg/forgeries_2033_5.jpg,2033,forgery
2054ce3e5bf1fa60707abfc3e17530c6b13bfd3472ad8e321bd42fa3bd817dcc,signature_verification/full_forg/forgeries_2033_6.jpg,2033,forgery
90b34be1425c74bc67d940b0cf1f9018ff6412dd2ca56e05bd395046f3dfab25,signature_verification/full_forg/forgeries_2065_10.jpg,2065,forgery
90b34be1425c74bc67d940b0cf1f9018ff6412dd2ca56e05bd395046f3dfab25,signature_verification/full_forg/forgeries_2065_9.jpg,2065,forgery
bc053e9fd4fe2e34fd2092f8901d5fa52b9d6ef64f1f0f1c9c77ca2b1357de93,signature_verification/full_forg/forgeries_2083_5.jpg,2083,forgery
bc053e9fd4fe2e34fd2092f8901d5fa52b9d6ef64f1f0f1c9c77ca2b1357de93,signature_verification/full_forg/forgeries_2083_6.jpg,2083,forgery
32f351796eebaa71cbaa7b7ef9836babc6f3d98548a96e066c545a3de8d564d4,signature_verification/full_forg/forgeries_2103_10.jpg,2103,forgery
32f351796eebaa71cbaa7b7ef9836babc6f3d98548a96e066c545a3de8d564d4,signature_verification/full_forg/forgeries_2103_9.jpg,2103,forgery
753878688d3965b01f69ec4b54a7bd40e7995a5e84e656ff8371aede51f5d3be,signature_verification/full_forg/forgeries_2104_5.jpg,2104,forgery
753878688d3965b01f69ec4b54a7bd40e7995a5e84e656ff8371aede51f5d3be,signature_verification/full_forg/forgeries_2104_6.jpg,2104,forgery
d07cdda9dbd0c1908f1f16b664985aa4a93777dbe472629014b40df26c0e8333,signature_verification/full_forg/forgeries_2107_13.jpg,2107,forgery
d07cdda9dbd0c1908f1f16b664985aa4a93777dbe472629014b40df26c0e8333,signature_verification/full_forg/forgeries_2107_14.jpg,2107,forgery
d52d4e73666716b80bae0913b2faa04e109c8a28ba58938af3b76f6ac27f1706,signature_verification/full_forg/forgeries_2117_1.jpg,2117,forgery
d52d4e73666716b80bae0913b2faa04e109c8a28ba58938af3b76f6ac27f1706,signature_verification/full_forg/forgeries_2117_2.jpg,2117,forgery
b4ef4dc993d4ddb68cfe29b8dc105d58b1ee1dfcc93257f67543781aae773d44,signature_verification/full_forg/forgeries_2126_10.jpg,2126,forgery
b4ef4dc993d4ddb68cfe29b8dc105d58b1ee1dfcc93257f67543781aae773d44,signature_verification/full_forg/forgeries_2126_9.jpg,2126,forgery
b005e1ebd82ba73f9341c8cc778c1e165a5cd131026d1d96106deb017885e492,signature_verification/full_forg/forgeries_2134_10.jpg,2134,forgery
b005e1ebd82ba73f9341c8cc778c1e165a5cd131026d1d96106deb017885e492,signature_verification/full_forg/forgeries_2134_9.jpg,2134,forgery
30798123fdeb7219548d08b46df75b04db7e37583304666b71c168547b8963ef,signature_verification/full_forg/forgeries_2142_13.jpg,2142,forgery
30798123fdeb7219548d08b46df75b04db7e37583304666b71c168547b8963ef,signature_verification/full_forg/forgeries_2142_14.jpg,2142,forgery
218f380857b68e0782390d10a4733eabc81280a38f364b91c58c452f6a81f835,signature_verification/full_forg/forgeries_2148_10.jpg,2148,forgery
218f380857b68e0782390d10a4733eabc81280a38f364b91c58c452f6a81f835,signature_verification/full_forg/forgeries_2148_9.jpg,2148,forgery
5df364586fa3a94260a566594e747117564e3cddc400170afb5e924355baa295,signature_verification/full_forg/forgeries_2153_10.jpg,2153,forgery
5df364586fa3a94260a566594e747117564e3cddc400170afb5e924355baa295,signature_verification/full_forg/forgeries_2153_9.jpg,2153,forgery
605fef872788032d7407fc681f7deba1b01a37ba6839b6962f50c162421b8ae3,signature_verification/full_forg/forgeries_2159_13.jpg,2159,forgery
605fef872788032d7407fc681f7deba1b01a37ba6839b6962f50c162421b8ae3,signature_verification/full_forg/forgeries_2159_14.jpg,2159,forgery
6c305b88ba7b1854744ecb6a5cdd466b9a0c54a059f20ef6819d16e87478ce77,signature_verification/full_forg/forgeries_2184_10.jpg,2184,forgery
6c305b88ba7b1854744ecb6a5cdd466b9a0c54a059f20ef6819d16e87478ce77,signature_verification/full_forg/forgeries_2184_9.jpg,2184,forgery
067d7f85cfa91b7b33b69ec3b6d0654c34a6e9bc7e120793aa28d67f970eb3be,signature_verification/full_forg/forgeries_218_13.jpg,218,forgery
067d7f85cfa91b7b33b69ec3b6d0654c34a6e9bc7e120793aa28d67f970eb3be,signature_verification/full_forg/forgeries_218_14.jpg,218,forgery
127f39726721e01b06a18e6b34de08218397b7eaccd1d799bc237729b11485a9,signature_verification/full_forg/forgeries_2207_10.jpg,2207,forgery
127f39726721e01b06a18e6b34de08218397b7eaccd1d799bc237729b11485a9,signature_verification/full_forg/forgeries_2207_9.jpg,2207,forgery
3f69ddcf483b040c32d000358963b692da8295a7979f21d7d68a68f4de3e12f3,signature_verification/full_forg/forgeries_2213_10.jpg,2213,forgery
3f69ddcf483b040c32d000358963b692da8295a7979f21d7d68a68f4de3e12f3,signature_verification/full_forg/forgeries_2213_9.jpg,2213,forgery
7afac92f44f9d6026dab750d744bc1d5df08ef69ad42d4cd1ae11b5fafb8c485,signature_verification/full_forg/forgeries_2235_1.jpg,2235,forgery
7afac92f44f9d6026dab750d744bc1d5df08ef69ad42d4cd1ae11b5fafb8c485,signature_verification/full_forg/forgeries_2235_2.jpg,2235,forgery
67e390ec5005d8572c2668d6f91cbb62b93fab8673ec8027ce93ea766d4582a6,signature_verification/full_forg/forgeries_2243_10.jpg,2243,forgery
67e390ec5005d8572c2668d6f91cbb62b93fab8673ec8027ce93ea766d4582a6,signature_verification/full_forg/forgeries_2243_9.jpg,2243,forgery
f579fc7ebad4aa118541511a8705c877c63c3169c9e2d1da9833637b25be76d3,signature_verification/full_forg/forgeries_2269_10.jpg,2269,forgery
f579fc7ebad4aa118541511a8705c877c63c3169c9e2d1da9833637b25be76d3,signature_verification/full_forg/forgeries_2269_9.jpg,2269,forgery
56fe122847f23f02b49a78895e9b4c09c78cb38178f0898caea1a39169746f97,signature_verification/full_forg/forgeries_2294_10.jpg,2294,forgery
56fe122847f23f02b49a78895e9b4c09c78cb38178f0898caea1a39169746f97,signature_verification/full_forg/forgeries_2294_9.jpg,2294,forgery
a84742d64c005c9dd0e3165232d7c09e2af60ea19cee757148fcf5863881ec47,signature_verification/full_forg/forgeries_2302_13.jpg,2302,forgery
a84742d64c005c9dd0e3165232d7c09e2af60ea19cee757148fcf5863881ec47,signature_verification/full_forg/forgeries_2302_14.jpg,2302,forgery
1a294b2e4e9a7557dfebdfa7f36e14b103668091a031488d2af49bfe2c8e0bc2,signature_verification/full_forg/forgeries_2315_13.jpg,2315,forgery
1a294b2e4e9a7557dfebdfa7f36e14b103668091a031488d2af49bfe2c8e0bc2,signature_verification/full_forg/forgeries_2315_14.jpg,2315,forgery
b7629f6128c771825694bb674e9f94c7821f0f5af25b5c947fa01f998f625479,signature_verification/full_forg/forgeries_2322_5.jpg,2322,forgery
b7629f6128c771825694bb674e9f94c7821f0f5af25b5c947fa01f998f625479,signature_verification/full_forg/forgeries_2322_6.jpg,2322,forgery
47c694e280b5c4cf5e9c57155b3c97a1d7786de9a9c0a94146484673d9c8370f,signature_verification/full_forg/forgeries_2351_13.jpg,2351,forgery
47c694e280b5c4cf5e9c57155b3c97a1d7786de9a9c0a94146484673d9c8370f,signature_verification/full_forg/forgeries_2351_14.jpg,2351,forgery
024e8febab88d928e2560a45cfd1bf99baa9b0ad59f3dda0ce07cb42f230db84,signature_verification/full_forg/forgeries_2356_1.jpg,2356,forgery
024e8febab88d928e2560a45cfd1bf99baa9b0ad59f3dda0ce07cb42f230db84,signature_verification/full_forg/forgeries_2356_2.jpg,2356,forgery
8f478dc2f555e89446b3285dfa1661f506fe6ded67cbcf64cccaf6de00f87280,signature_verification/full_forg/forgeries_2361_13.jpg,2361,forgery
8f478dc2f555e89446b3285dfa1661f506fe6ded67cbcf64cccaf6de00f87280,signature_verification/full_forg/forgeries_2361_14.jpg,2361,forgery
7c6a2b9b0b30403d31ecdf42e19234a54a1c5d388d715c3aff4d9dc59f97fff2,signature_verification/full_forg/forgeries_2368_5.jpg,2368,forgery
7c6a2b9b0b30403d31ecdf42e19234a54a1c5d388d715c3aff4d9dc59f97fff2,signature_verification/full_forg/forgeries_2368_6.jpg,2368,forgery
03349669ac699ec889e00bb636421543489c3aa93552762791be92e2cc3ff562,signature_verification/full_forg/forgeries_2381_13.jpg,2381,forgery
03349669ac699ec889e00bb636421543489c3aa93552762791be92e2cc3ff562,signature_verification/full_forg/forgeries_2381_14.jpg,2381,forgery
c948dd25cceb5abd8694d3550a33da78f41330d66a9194057e2b33221a4a4952,signature_verification/full_forg/forgeries_2411_13.jpg,2411,forgery
c948dd25cceb5abd8694d3550a33da78f41330d66a9194057e2b33221a4a4952,signature_verification/full_forg/forgeries_2411_14.jpg,2411,forgery
1eee58873600f108041e9298fc9770dd7d2878b798c6747265c437a1046ad3d0,signature_verification/full_forg/forgeries_2454_10.jpg,2454,forgery
