path,writer_id,label,ink_fraction,bbox_width,bbox_height,bbox_aspect_ratio,mean_intensity,mean_ink_intensity
signature_verification/full_forg/forgeries_1001_10.jpg,1001,forgery,0.0075659824046920825,103,101,1.0198019801980198,254.41870967741934,196.15116279069767
signature_verification/full_forg/forgeries_1001_11.jpg,1001,forgery,0.013196480938416423,164,119,1.3781512605042017,220.11328445747802,164.44222222222223
signature_verification/full_forg/forgeries_1001_12.jpg,1001,forgery,0.007155425219941349,108,103,1.0485436893203883,222.55322580645162,175.50819672131146
signature_verification/full_forg/forgeries_1001_13.jpg,1001,forgery,0.01777126099706745,159,111,1.4324324324324325,252.2832258064516,130.14521452145215
signature_verification/full_forg/forgeries_1001_14.jpg,1001,forgery,0.011085043988269795,103,84,1.2261904761904763,253.3783870967742,134.97883597883597
signature_verification/full_forg/forgeries_1001_15.jpg,1001,forgery,0.01686217008797654,159,111,1.4324324324324325,225.73736070381233,116.06608695652174
signature_verification/full_forg/forgeries_1001_16.jpg,1001,forgery,0.009501466275659825,99,84,1.1785714285714286,224.66011730205278,109.94444444444444
signature_verification/full_forg/forgeries_1001_2.jpg,1001,forgery,0.019589442815249266,157,59,2.6610169491525424,251.93237536656892,124.71407185628742
signature_verification/full_forg/forgeries_1001_3.jpg,1001,forgery,0.02187683284457478,160,57,2.807017543859649,202.87108504398827,82.77211796246648
signature_verification/full_forg/forgeries_1001_4.jpg,1001,forgery,0.018885630498533725,155,59,2.6271186440677967,218.33219941348975,99.79968944099379
signature_verification/full_forg/forgeries_1001_5.jpg,1001,forgery,0.0218475073313783,152,108,1.4074074074074074,250.84803519061583,96.1261744966443
signature_verification/full_forg/forgeries_1001_6.jpg,1001,forgery,0.012873900293255133,126,67,1.8805970149253732,252.61551319648095,101.02961275626424
signature_verification/full_forg/forgeries_1001_7.jpg,1001,forgery,0.02129032258064516,151,108,1.3981481481481481,240.2231964809384,95.67768595041322
signature_verification/full_forg/forgeries_1001_8.jpg,1001,forgery,0.011642228739002933,123,65,1.8923076923076922,225.95982404692083,78.06801007556675
signature_verification/full_forg/forgeries_1001_9.jpg,1001,forgery,0.013665689149560118,164,119,1.3781512605042017,253.96205278592376,195.4871244635193
signature_verification/full_forg/forgeries_1002_1.jpg,1002,forgery,0.0443108504398827,178,119,1.495798319327731,250.95205278592374,174.4295168762409
signature_verification/full_forg/forgeries_1002_10.jpg,1002,forgery,0.018592375366568915,156,104,1.5,253.50970674486803,192.60567823343848
signature_verification/full_forg/forgeries_1002_11.jpg,1002,forgery,0.023577712609970675,174,118,1.4745762711864407,230.46624633431085,179.8544776119403
signature_verification/full_forg/forgeries_1002_12.jpg,1002,forgery,0.02087976539589443,162,109,1.4862385321100917,228.66692082111436,175.2738764044944
signature_verification/full_forg/forgeries_1002_13.jpg,1002,forgery,0.04302052785923754,187,113,1.654867256637168,251.04058651026392,174.50443081117928
signature_verification/full_forg/forgeries_1002_14.jpg,1002,forgery,0.02973607038123167,181,71,2.5492957746478875,252.23988269794722,174.24161735700199
signature_verification/full_forg/forgeries_1002_15.jpg,1002,forgery,0.042404692082111436,187,113,1.654867256637168,238.53645161290322,169.99515905947442
signature_verification/full_forg/forgeries_1002_16.jpg,1002,forgery,0.026099706744868036,146,106,1.3773584905660377,230.8350439882698,158.1752808988764
signature_verification/full_forg/forgeries_1002_2.jpg,1002,forgery,0.023548387096774193,115,92,1.25,252.7483870967742,173.0398505603985
signature_verification/full_forg/forgeries_1002_3.jpg,1002,forgery,0.03689149560117302,178,119,1.495798319327731,243.66879765395893,191.32193958664547
signature_verification/full_forg/forgeries_1002_4.jpg,1002,forgery,0.025102639296187685,164,83,1.9759036144578312,244.59067448680352,199.43457943925233
signature_verification/full_forg/forgeries_1002_5.jpg,1002,forgery,0.035483870967741936,178,113,1.575221238938053,251.83316715542523,179.85702479338843
signature_verification/full_forg/forgeries_1002_6.jpg,1002,forgery,0.028621700879765396,167,104,1.6057692307692308,252.38633431085043,178.99897540983608
signature_verification/full_forg/forgeries_1002_7.jpg,1002,forgery,0.029824046920821114,178,113,1.575221238938053,244.0784164222874,191.63618485742379
signature_verification/full_forg/forgeries_1002_8.jpg,1002,forgery,0.02070381231671554,163,101,1.613861386138614,215.3507917888563,146.3498583569405
signature_verification/full_forg/forgeries_1002_9.jpg,1002,forgery,0.024134897360703813,174,119,1.4621848739495797,253.14988269794722,194.53462940461725
signature_verification/full_forg/forgeries_1003_1.jpg,1003,forgery,0.033577712609970674,180,85,2.1176470588235294,247.8091202346041,60.28471615720524
signature_verification/full_forg/forgeries_1003_10.jpg,1003,forgery,0.03407624633431085,174,48,3.625,251.9075073313783,172.9277108433735
signature_verification/full_forg/forgeries_1003_11.jpg,1003,forgery,0.04958944281524927,180,73,2.4657534246575343,226.02648093841643,157.53696037847428
signature_verification/full_forg/forgeries_1003_12.jpg,1003,forgery,0.019208211143695014,145,94,1.5425531914893618,244.77120234604106,190.90687022900764
signature_verification/full_forg/forgeries_1003_13.jpg,1003,forgery,0.034633431085043985,186,65,2.8615384615384616,247.33730205278593,53.491955969517356
signature_verification/full_forg/forgeries_1003_14.jpg,1003,forgery,0.02439882697947214,184,34,5.411764705882353,249.66589442815248,54.14543269230769
signature_verification/full_forg/forgeries_1003_15.jpg,1003,forgery,0.03448680351906158,186,65,2.8615384615384616,224.6690909090909,36.1530612244898
signature_verification/full_forg/forgeries_1003_16.jpg,1003,forgery,0.0163049853372434,180,50,3.6,230.5850146627566,41.20863309352518
signature_verification/full_forg/forgeries_1003_2.jpg,1003,forgery,0.017272727272727273,172,38,4.526315789473684,251.24903225806452,59.782682512733444
signature_verification/full_forg/forgeries_1003_3.jpg,1003,forgery,0.03272727272727273,180,85,2.1176470588235294,226.73431085043987,58.48745519713262
signature_verification/full_forg/forgeries_1003_4.jpg,1003,forgery,0.02340175953079179,166,93,1.7849462365591398,241.44791788856304,69.60275689223057
signature_verification/full_forg/forgeries_1003_5.jpg,1003,forgery,0.016979472140762463,178,79,2.2531645569620253,253.69759530791788,192.78929188255614
signature_verification/full_forg/forgeries_1003_6.jpg,1003,forgery,0.008328445747800587,150,78,1.9230769230769231,254.33856304985338,193.75
signature_verification/full_forg/forgeries_1003_7.jpg,1003,forgery,0.01407624633431085,178,79,2.2531645569620253,230.25046920821114,188.9
signature_verification/full_forg/forgeries_1003_8.jpg,1003,forgery,0.00624633431085044,155,62,2.5,245.67894428152493,208.46478873239437
signature_verification/full_forg/forgeries_1003_9.jpg,1003,forgery,0.051173020527859235,180,73,2.4657534246575343,250.354926686217,172.93696275071633
signature_verification/full_forg/forgeries_1004_1.jpg,1004,forgery,0.022903225806451613,192,55,3.4909090909090907,250.49392961876833,88.51088348271446
signature_verification/full_forg/forgeries_1004_10.jpg,1004,forgery,0.021202346041055718,159,88,1.8068181818181819,253.09354838709677,173.82849239280773
signature_verification/full_forg/forgeries_1004_11.jpg,1004,forgery,0.05055718475073314,176,42,4.190476190476191,208.70788856304986,136.19547563805105
signature_verification/full_forg/forgeries_1004_12.jpg,1004,forgery,0.01900293255131965,162,82,1.975609756097561,238.79821114369503,187.67746913580248
signature_verification/full_forg/forgeries_1004_13.jpg,1004,forgery,0.049794721407624636,167,61,2.737704918032787,250.45565982404693,172.0789163722026
signature_verification/full_forg/forgeries_1004_14.jpg,1004,forgery,0.035131964809384165,159,62,2.564516129032258,251.75272727272727,171.55091819699499
signature_verification/full_forg/forgeries_1004_15.jpg,1004,forgery,0.04935483870967742,167,61,2.737704918032787,213.99739002932552,143.81224004753417
signature_verification/full_forg/forgeries_1004_16.jpg,1004,forgery,0.023020527859237538,144,75,1.92,226.12651026392962,153.8063694267516
signature_verification/full_forg/forgeries_1004_2.jpg,1004,forgery,0.007595307917888563,175,101,1.7326732673267327,253.488504398827,87.91505791505791
signature_verification/full_forg/forgeries_1004_3.jpg,1004,forgery,0.021906158357771262,192,55,3.4909090909090907,233.1583284457478,88.37617135207496
signature_verification/full_forg/forgeries_1004_4.jpg,1004,forgery,0.006979472140762464,177,98,1.8061224489795917,236.6466275659824,80.50840336134453
signature_verification/full_forg/forgeries_1004_5.jpg,1004,forgery,0.029765395894428153,188,50,3.76,248.54111436950146,62.95270935960591
signature_verification/full_forg/forgeries_1004_6.jpg,1004,forgery,0.014809384164222873,180,80,2.25,251.7675073313783,64.06534653465347
signature_verification/full_forg/forgeries_1004_7.jpg,1004,forgery,0.028651026392961878,188,50,3.76,216.75061583577713,59.62026612077789
signature_verification/full_forg/forgeries_1004_8.jpg,1004,forgery,0.014281524926686218,181,80,2.2625,215.2434017595308,49.80492813141684
signature_verification/full_forg/forgeries_1004_9.jpg,1004,forgery,0.0512316715542522,177,42,4.214285714285714,250.3215835777126,172.84201488265597
signature_verification/full_forg/forgeries_1005_1.jpg,1005,forgery,0.036510263929618765,143,106,1.349056603773585,251.6690615835777,174.70281124497993
signature_verification/full_forg/forgeries_1005_10.jpg,1005,forgery,0.04560117302052786,141,110,1.2818181818181817,244.6948680351906,44.6128617363344
signature_verification/full_forg/forgeries_1005_11.jpg,1005,forgery,0.048240469208211144,150,115,1.3043478260869565,237.65873900293255,82.80121580547113
signature_verification/full_forg/forgeries_1005_12.jpg,1005,forgery,0.026070381231671554,94,82,1.146341463414634,222.65184750733138,38.60179977502812
signature_verification/full_forg/forgeries_1005_13.jpg,1005,forgery,0.029794721407624635,152,87,1.7471264367816093,252.30032258064517,176.79625984251967
signature_verification/full_forg/forgeries_1005_14.jpg,1005,forgery,0.016656891495601175,107,75,1.4266666666666667,253.46469208211144,176.63204225352112
signature_verification/full_forg/forgeries_1005_15.jpg,1005,forgery,0.028328445747800586,151,87,1.735632183908046,214.8117008797654,150.21635610766046
signature_verification/full_forg/forgeries_1005_16.jpg,1005,forgery,0.02099706744868035,135,81,1.6666666666666667,233.44838709677418,172.87709497206703
signature_verification/full_forg/forgeries_1005_2.jpg,1005,forgery,0.02126099706744868,106,85,1.2470588235294118,253.071495601173,174.50206896551725
signature_verification/full_forg/forgeries_1005_3.jpg,1005,forgery,0.03466275659824047,143,106,1.349056603773585,243.5159237536657,181.87817258883248
signature_verification/full_forg/forgeries_1005_4.jpg,1005,forgery,0.02557184750733138,121,86,1.4069767441860466,232.8782697947214,162.68004587155963
signature_verification/full_forg/forgeries_1005_5.jpg,1005,forgery,0.018152492668621702,144,105,1.3714285714285714,251.32700879765395,82.21001615508885
signature_verification/full_forg/forgeries_1005_6.jpg,1005,forgery,0.012316715542521995,97,97,1.0,252.55137829912024,85.12380952380953
signature_verification/full_forg/forgeries_1005_7.jpg,1005,forgery,0.017272727272727273,144,105,1.3714285714285714,242.74375366568916,86.05942275042445
signature_verification/full_forg/forgeries_1005_8.jpg,1005,forgery,0.010234604105571848,71,94,0.7553191489361702,227.17058651026392,77.57593123209169
signature_verification/full_forg/forgeries_1005_9.jpg,1005,forgery,0.0512316715542522,150,115,1.3043478260869565,243.6049853372434,46.48769318832284
signature_verification/full_forg/forgeries_1006_1.jpg,1006,forgery,0.018651026392961876,172,119,1.4453781512605042,253.48120234604104,190.94496855345912
signature_verification/full_forg/forgeries_1006_10.jpg,1006,forgery,0.02718475073313783,166,55,3.018181818181818,249.9773900293255,88.86947141316074
signature_verification/full_forg/forgeries_1006_11.jpg,1006,forgery,0.04328445747800586,178,98,1.816326530612245,221.2993841642229,66.6219512195122
signature_verification/full_forg/forgeries_1006_12.jpg,1006,forgery,0.02410557184750733,165,54,3.0555555555555554,233.09970674486803,94.40024330900243
signature_verification/full_forg/forgeries_1006_13.jpg,1006,forgery,0.033489736070381235,178,73,2.4383561643835616,249.1158944281525,99.91418563922942
signature_verification/full_forg/forgeries_1006_14.jpg,1006,forgery,0.027683284457478006,174,66,2.6363636363636362,249.94055718475073,96.87288135593221
signature_verification/full_forg/forgeries_1006_15.jpg,1006,forgery,0.032903225806451615,178,73,2.4383561643835616,230.4999120234604,87.4090909090909
signature_verification/full_forg/forgeries_1006_16.jpg,1006,forgery,0.02624633431085044,174,65,2.6769230769230767,242.43571847507332,126.8905027932961
signature_verification/full_forg/forgeries_1006_2.jpg,1006,forgery,0.01064516129032258,143,95,1.5052631578947369,254.0433137829912,186.2396694214876
signature_verification/full_forg/forgeries_1006_3.jpg,1006,forgery,0.016627565982404693,172,119,1.4453781512605042,228.85988269794723,181.56261022927688
signature_verification/full_forg/forgeries_1006_4.jpg,1006,forgery,0.010586510263929618,152,104,1.4615384615384615,242.3934897360704,202.50692520775624
signature_verification/full_forg/forgeries_1006_5.jpg,1006,forgery,0.01777126099706745,168,113,1.4867256637168142,252.38117302052785,130.07920792079207
signature_verification/full_forg/forgeries_1006_6.jpg,1006,forgery,0.01096774193548387,135,68,1.9852941176470589,253.2639882697947,121.74598930481284
signature_verification/full_forg/forgeries_1006_7.jpg,1006,forgery,0.015835777126099706,168,113,1.4867256637168142,242.74381231671555,128.98518518518517
signature_verification/full_forg/forgeries_1006_8.jpg,1006,forgery,0.01129032258064516,132,103,1.2815533980582525,207.44604105571847,90.76363636363637
signature_verification/full_forg/forgeries_1006_9.jpg,1006,forgery,0.04378299120234604,178,98,1.816326530612245,246.94372434017595,88.64969859343603
signature_verification/full_forg/forgeries_1007_1.jpg,1007,forgery,0.04973607038123167,178,87,2.045977011494253,250.40850439882698,173.32429245283018
signature_verification/full_forg/forgeries_1007_10.jpg,1007,forgery,0.007976539589442815,137,70,1.957142857142857,253.4966568914956,98.47426470588235
signature_verification/full_forg/forgeries_1007_11.jpg,1007,forgery,0.013255131964809385,184,111,1.6576576576576576,243.8600293255132,109.11946902654867
signature_verification/full_forg/forgeries_1007_12.jpg,1007,forgery,0.0073900293255131965,148,67,2.208955223880597,218.68530791788857,69.94047619047619
signature_verification/full_forg/forgeries_1007_13.jpg,1007,forgery,0.028856304985337245,164,116,1.4137931034482758,248.85527859237536,66.1229674796748
signature_verification/full_forg/forgeries_1007_14.jpg,1007,forgery,0.017360703812316716,149,79,1.8860759493670887,251.17565982404693,63.160472972972975
signature_verification/full_forg/forgeries_1007_15.jpg,1007,forgery,0.027653958944281524,164,116,1.4137931034482758,222.57809384164221,53.79639448568399
signature_verification/full_forg/forgeries_1007_16.jpg,1007,forgery,0.020469208211143695,154,91,1.6923076923076923,238.86390029325514,62.7378223495702
signature_verification/full_forg/forgeries_1007_2.jpg,1007,forgery,0.023607038123167154,162,71,2.2816901408450705,252.8326979472141,174.49937888198758
signature_verification/full_forg/forgeries_1007_3.jpg,1007,forgery,0.04302052785923754,178,85,2.0941176470588236,234.45976539589444,186.65371506475802
signature_verification/full_forg/forgeries_1007_4.jpg,1007,forgery,0.02756598240469208,169,59,2.864406779661017,244.00548387096774,180.8063829787234
signature_verification/full_forg/forgeries_1007_5.jpg,1007,forgery,0.04372434017595308,178,109,1.6330275229357798,251.013284457478,174.51911468812878
signature_verification/full_forg/forgeries_1007_6.jpg,1007,forgery,0.029765395894428153,162,87,1.8620689655172413,252.286568914956,175.0167487684729
signature_verification/full_forg/forgeries_1007_7.jpg,1007,forgery,0.040997067448680355,178,109,1.6330275229357798,218.81269794721408,155.60228898426323
signature_verification/full_forg/forgeries_1007_8.jpg,1007,forgery,0.03140762463343109,171,97,1.7628865979381443,238.90149560117302,187.81325863678805
signature_verification/full_forg/forgeries_1007_9.jpg,1007,forgery,0.014750733137829913,184,111,1.6576576576576576,252.17395894428154,96.33598409542743
signature_verification/full_forg/forgeries_1008_1.jpg,1008,forgery,0.029472140762463343,174,58,3.0,252.37392961876833,178.273631840796
signature_verification/full_forg/forgeries_1008_10.jpg,1008,forgery,0.023636363636363636,175,88,1.9886363636363635,250.65460410557185,89.23945409429281
signature_verification/full_forg/forgeries_1008_11.jpg,1008,forgery,0.05249266862170088,186,57,3.263157894736842,220.82712609970673,71.64245810055866
signature_verification/full_forg/forgeries_1008_12.jpg,1008,forgery,0.034868035190615834,180,67,2.6865671641791047,215.05384164222875,66.02943650126157
signature_verification/full_forg/forgeries_1008_13.jpg,1008,forgery,0.03249266862170088,180,47,3.8297872340425534,249.20568914956013,92.83303249097473
signature_verification/full_forg/forgeries_1008_14.jpg,1008,forgery,0.012287390029325513,165,76,2.1710526315789473,252.8035190615836,93.55608591885442
signature_verification/full_forg/forgeries_1008_15.jpg,1008,forgery,0.03175953079178886,180,47,3.8297872340425534,232.58806451612904,82.91597414589104
signature_verification/full_forg/forgeries_1008_16.jpg,1008,forgery,0.01310850439882698,156,95,1.6421052631578947,218.70020527859236,60.88814317673378
signature_verification/full_forg/forgeries_1008_2.jpg,1008,forgery,0.015366568914956013,152,87,1.7471264367816093,253.6081818181818,178.16221374045801
signature_verification/full_forg/forgeries_1008_3.jpg,1008,forgery,0.028035190615835776,174,58,3.0,240.93240469208212,179.98012552301256
signature_verification/full_forg/forgeries_1008_4.jpg,1008,forgery,0.013225806451612903,162,68,2.3823529411764706,222.97363636363636,156.30820399113082
signature_verification/full_forg/forgeries_1008_5.jpg,1008,forgery,0.03976539589442815,176,57,3.087719298245614,248.0517008797654,99.54646017699115
signature_verification/full_forg/forgeries_1008_6.jpg,1008,forgery,0.016480938416422286,163,68,2.3970588235294117,252.01260997067448,97.55871886120997
signature_verification/full_forg/forgeries_1008_7.jpg,1008,forgery,0.03774193548387097,176,56,3.142857142857143,223.13011730205278,90.74436674436674
signature_verification/full_forg/forgeries_1008_8.jpg,1008,forgery,0.01656891495601173,146,94,1.553191489361702,243.59369501466276,115.42654867256637
signature_verification/full_forg/forgeries_1008_9.jpg,1008,forgery,0.05360703812316715,186,57,3.263157894736842,245.17055718475072,89.30142231947484
signature_verification/full_forg/forgeries_1009_1.jpg,1009,forgery,0.03595307917888563,176,118,1.4915254237288136,246.9867448680352,54.86541598694943
signature_verification/full_forg/forgeries_1009_10.jpg,1009,forgery,0.02744868035190616,165,88,1.875,250.15126099706745,100.02350427350427
signature_verification/full_forg/forgeries_1009_11.jpg,1009,forgery,0.03495601173020528,176,101,1.7425742574257426,218.3750439882698,79.80453020134229
signature_verification/full_forg/forgeries_1009_12.jpg,1009,forgery,0.027917888563049855,170,87,1.9540229885057472,242.06067448680352,118.64495798319328
signature_verification/full_forg/forgeries_1009_13.jpg,1009,forgery,0.06469208211143695,171,103,1.6601941747572815,240.5616715542522,46.93789664551224
signature_verification/full_forg/forgeries_1009_14.jpg,1009,forgery,0.040175953079178886,143,91,1.5714285714285714,246.00680351906158,47.33722627737226
signature_verification/full_forg/forgeries_1009_15.jpg,1009,forgery,0.06466275659824047,171,103,1.6601941747572815,199.1518181818182,26.050340136054423
signature_verification/full_forg/forgeries_1009_16.jpg,1009,forgery,0.03712609970674487,152,70,2.1714285714285713,238.52771260997068,56.77567140600316
signature_verification/full_forg/forgeries_1009_2.jpg,1009,forgery,0.022082111436950148,140,91,1.5384615384615385,250.03706744868035,54.810092961487385
signature_verification/full_forg/forgeries_1009_3.jpg,1009,forgery,0.0356891495601173,176,118,1.4915254237288136,228.50876832844574,44.04272801972063
signature_verification/full_forg/forgeries_1009_4.jpg,1009,forgery,0.019794721407624633,130,83,1.5662650602409638,241.99032258064517,62.75555555555555
signature_verification/full_forg/forgeries_1009_5.jpg,1009,forgery,0.033255131964809385,182,115,1.5826086956521739,251.921495601173,172.77513227513228
signature_verification/full_forg/forgeries_1009_6.jpg,1009,forgery,0.017683284457478007,115,104,1.1057692307692308,253.35627565982404,173.88059701492537
signature_verification/full_forg/forgeries_1009_7.jpg,1009,forgery,0.0329325513196481,182,115,1.5826086956521739,217.31225806451613,145.8147818343722
signature_verification/full_forg/forgeries_1009_8.jpg,1009,forgery,0.02099706744868035,144,107,1.3457943925233644,244.37237536656892,177.34217877094972
signature_verification/full_forg/forgeries_1009_9.jpg,1009,forgery,0.03530791788856305,176,101,1.7425742574257426,248.7742815249267,99.10963455149502
signature_verification/full_forg/forgeries_100_1.jpg,100,forgery,0.04926686217008798,176,100,1.76,244.23609970674488,56.75416666666667
signature_verification/full_forg/forgeries_100_10.jpg,100,forgery,0.047565982404692085,150,81,1.8518518518518519,244.43193548387097,49.454993834771884
signature_verification/full_forg/forgeries_100_11.jpg,100,forgery,0.06436950146627567,166,83,2.0,233.98961876832846,71.72118451025057
signature_verification/full_forg/forgeries_100_12.jpg,100,forgery,0.04290322580645161,152,55,2.7636363636363637,224.2649560117302,43.10868079289132
signature_verification/full_forg/forgeries_100_13.jpg,100,forgery,0.025425219941348973,154,101,1.5247524752475248,252.84894428152492,186.09457900807382
signature_verification/full_forg/forgeries_100_14.jpg,100,forgery,0.02343108504398827,147,95,1.5473684210526315,253.09777126099706,188.5331664580726
signature_verification/full_forg/forgeries_100_15.jpg,100,forgery,0.021348973607038125,154,101,1.5247524752475248,244.71205278592376,195.75137362637363
signature_verification/full_forg/forgeries_100_16.jpg,100,forgery,0.01439882697947214,126,82,1.5365853658536586,244.99287390029326,191.70875763747455
signature_verification/full_forg/forgeries_100_2.jpg,100,forgery,0.024193548387096774,119,85,1.4,249.63178885630498,56.37090909090909
signature_verification/full_forg/forgeries_100_3.jpg,100,forgery,0.04873900293255132,176,100,1.76,230.85947214076248,51.320697954271964
signature_verification/full_forg/forgeries_100_4.jpg,100,forgery,0.03480938416422288,165,70,2.357142857142857,226.6673607038123,41.43976411120472
signature_verification/full_forg/forgeries_100_5.jpg,100,forgery,0.05,171,107,1.5981308411214954,243.8000586510264,46.588856304985335
signature_verification/full_forg/forgeries_100_6.jpg,100,forgery,0.03287390029325513,135,99,1.3636363636363635,247.63800586510263,46.82158786797502
signature_verification/full_forg/forgeries_100_7.jpg,100,forgery,0.04932551319648094,171,107,1.5981308411214954,224.36076246334312,33.11593341260404
signature_verification/full_forg/forgeries_100_8.jpg,100,forgery,0.03501466275659824,145,101,1.4356435643564356,239.69117302052786,77.54438860971524
signature_verification/full_forg/forgeries_100_9.jpg,100,forgery,0.06709677419354838,166,83,2.0,240.03888563049853,48.65515734265734
signature_verification/full_forg/forgeries_1010_1.jpg,1010,forgery,0.038269794721407624,182,114,1.5964912280701755,247.95096774193547,90.03448275862068
signature_verification/full_forg/forgeries_1010_10.jpg,1010,forgery,0.012580645161290323,133,91,1.4615384615384615,253.9049560117302,184.76456876456876
signature_verification/full_forg/forgeries_1010_11.jpg,1010,forgery,0.021348973607038125,178,113,1.575221238938053,230.31530791788856,168.60164835164835
signature_verification/full_forg/forgeries_1010_12.jpg,1010,forgery,0.011964809384164223,144,89,1.6179775280898876,232.16674486803518,176.61764705882354
signature_verification/full_forg/forgeries_1010_13.jpg,1010,forgery,0.028885630498533724,184,105,1.7523809523809524,252.44398826979472,181.05888324873095
signature_verification/full_forg/forgeries_1010_14.jpg,1010,forgery,0.014956011730205278,131,102,1.2843137254901962,253.6542815249267,182.02745098039216
signature_verification/full_forg/forgeries_1010_15.jpg,1010,forgery,0.02410557184750733,184,105,1.7523809523809524,244.62140762463343,197.1508515815085
signature_verification/full_forg/forgeries_1010_16.jpg,1010,forgery,0.026656891495601173,180,104,1.7307692307692308,223.95621700879767,159.67436743674367
signature_verification/full_forg/forgeries_1010_2.jpg,1010,forgery,0.027419354838709678,149,114,1.3070175438596492,249.9876539589443,90.83636363636364
signature_verification/full_forg/forgeries_1010_3.jpg,1010,forgery,0.037683284457478004,182,114,1.5964912280701755,233.4933431085044,82.78443579766537
signature_verification/full_forg/forgeries_1010_4.jpg,1010,forgery,0.02809384164222874,155,115,1.3478260869565217,239.21604105571848,90.8204592901879
signature_verification/full_forg/forgeries_1010_5.jpg,1010,forgery,0.02563049853372434,170,105,1.619047619047619,250.54187683284457,106.81807780320366
signature_verification/full_forg/forgeries_1010_6.jpg,1010,forgery,0.017653958944281525,140,104,1.3461538461538463,251.96929618768328,108.82225913621262
signature_verification/full_forg/forgeries_1010_7.jpg,1010,forgery,0.023988269794721406,170,105,1.619047619047619,225.18788856304985,93.10757946210269
signature_verification/full_forg/forgeries_1010_8.jpg,1010,forgery,0.013255131964809385,113,104,1.0865384615384615,231.89706744868036,97.13495575221239
signature_verification/full_forg/forgeries_1010_9.jpg,1010,forgery,0.022932551319648095,178,113,1.575221238938053,252.89782991202347,180.45780051150896
signature_verification/full_forg/forgeries_1011_1.jpg,1011,forgery,0.05428152492668622,187,97,1.9278350515463918,250.05897360703813,171.90653700702322
signature_verification/full_forg/forgeries_1011_10.jpg,1011,forgery,0.029472140762463343,184,60,3.066666666666667,249.76032258064515,98.45074626865672
signature_verification/full_forg/forgeries_1011_11.jpg,1011,forgery,0.03868035190615836,187,72,2.5972222222222223,202.4383870967742,58.298711144806674
signature_verification/full_forg/forgeries_1011_12.jpg,1011,forgery,0.023548387096774193,181,61,2.9672131147540983,238.24897360703812,102.7148194271482
signature_verification/full_forg/forgeries_1011_13.jpg,1011,forgery,0.02155425219941349,188,101,1.8613861386138615,253.09472140762463,182.10884353741497
signature_verification/full_forg/forgeries_1011_14.jpg,1011,forgery,0.015131964809384165,177,86,2.058139534883721,253.6032258064516,180.8624031007752
signature_verification/full_forg/forgeries_1011_15.jpg,1011,forgery,0.0193841642228739,187,101,1.8514851485148516,240.79551319648093,194.53252647503783
signature_verification/full_forg/forgeries_1011_16.jpg,1011,forgery,0.009325513196480938,156,87,1.793103448275862,231.3350439882698,174.8993710691824
signature_verification/full_forg/forgeries_1011_2.jpg,1011,forgery,0.024545454545454544,133,116,1.146551724137931,252.731495601173,171.86977299880525
