writer_id,inst_path,gpds_path,hamming
5,signature_verification/full_forg/forgeries_5_13.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/005/cf-005-02.jpg,0
5,signature_verification/full_forg/forgeries_5_15.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/005/cf-005-02.jpg,4
5,signature_verification/full_forg/forgeries_5_5.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/005/cf-005-19.jpg,0
5,signature_verification/full_forg/forgeries_5_7.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/005/cf-005-19.jpg,4
5,signature_verification/full_forg/forgeries_5_9.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/005/cf-005-01.jpg,4
6,signature_verification/full_org/original_6_1.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/006/c-006-22.jpg,2
6,signature_verification/full_org/original_6_11.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/006/c-006-23.jpg,2
6,signature_verification/full_org/original_6_5.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/006/c-006-02.jpg,4
6,signature_verification/full_org/original_6_9.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/006/c-006-23.jpg,2
6,signature_verification/full_forg/forgeries_6_1.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/006/cf-006-04.jpg,2
6,signature_verification/full_forg/forgeries_6_13.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/006/cf-006-18.jpg,4
6,signature_verification/full_forg/forgeries_6_9.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/006/cf-006-29.jpg,0
7,signature_verification/full_org/original_7_1.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/007/c-007-12.jpg,0
7,signature_verification/full_org/original_7_11.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/007/c-007-06.jpg,0
7,signature_verification/full_org/original_7_5.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/007/c-007-08.jpg,2
7,signature_verification/full_org/original_7_7.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/007/c-007-08.jpg,4
7,signature_verification/full_org/original_7_9.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/007/c-007-06.jpg,0
7,signature_verification/full_forg/forgeries_7_11.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/007/cf-007-13.jpg,2
7,signature_verification/full_forg/forgeries_7_13.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/007/cf-007-06.jpg,2
7,signature_verification/full_forg/forgeries_7_15.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/007/cf-007-06.jpg,4
7,signature_verification/full_forg/forgeries_7_3.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/007/cf-007-02.jpg,4
7,signature_verification/full_forg/forgeries_7_5.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/007/cf-007-15.jpg,2
7,signature_verification/full_forg/forgeries_7_9.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/007/cf-007-13.jpg,2
8,signature_verification/full_org/original_8_1.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/008/c-008-08.jpg,2
8,signature_verification/full_org/original_8_11.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/008/c-008-10.jpg,4
8,signature_verification/full_org/original_8_3.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/008/c-008-08.jpg,4
8,signature_verification/full_org/original_8_5.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/008/c-008-24.jpg,2
8,signature_verification/full_org/original_8_9.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/008/c-008-10.jpg,0
8,signature_verification/full_forg/forgeries_8_1.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/008/cf-008-29.jpg,2
8,signature_verification/full_forg/forgeries_8_11.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/008/cf-008-25.jpg,2
8,signature_verification/full_forg/forgeries_8_3.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/008/cf-008-29.jpg,4
8,signature_verification/full_forg/forgeries_8_5.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/008/cf-008-02.jpg,4
8,signature_verification/full_forg/forgeries_8_7.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/008/cf-008-02.jpg,4
8,signature_verification/full_forg/forgeries_8_9.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/008/cf-008-25.jpg,2
9,signature_verification/full_org/original_9_1.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/009/c-009-07.jpg,2
9,signature_verification/full_org/original_9_11.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/009/c-009-11.jpg,4
9,signature_verification/full_org/original_9_5.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/009/c-009-10.jpg,0
9,signature_verification/full_org/original_9_7.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/009/c-009-10.jpg,0
9,signature_verification/full_org/original_9_9.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/009/c-009-11.jpg,0
9,signature_verification/full_forg/forgeries_9_1.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/009/cf-009-07.jpg,4
9,signature_verification/full_forg/forgeries_9_13.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/009/cf-009-21.jpg,2
9,signature_verification/full_forg/forgeries_9_15.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/009/cf-009-21.jpg,2
9,signature_verification/full_forg/forgeries_9_5.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/009/cf-009-18.jpg,2
9,signature_verification/full_forg/forgeries_9_7.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/009/cf-009-18.jpg,4
9,signature_verification/full_forg/forgeries_9_9.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/009/cf-009-08.jpg,4
10,signature_verification/full_org/original_10_1.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/010/c-010-24.jpg,0
10,signature_verification/full_org/original_10_11.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/010/c-010-14.jpg,4
10,signature_verification/full_org/original_10_3.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/010/c-010-24.jpg,2
10,signature_verification/full_org/original_10_5.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/010/c-010-15.jpg,0
10,signature_verification/full_org/original_10_7.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/010/c-010-15.jpg,4
10,signature_verification/full_org/original_10_9.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/010/c-010-14.jpg,2
10,signature_verification/full_forg/forgeries_10_13.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/010/cf-010-02.jpg,0
10,signature_verification/full_forg/forgeries_10_15.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/010/cf-010-02.jpg,2
10,signature_verification/full_forg/forgeries_10_5.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/010/cf-010-10.jpg,0
10,signature_verification/full_forg/forgeries_10_9.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/010/cf-010-19.jpg,2
11,signature_verification/full_org/original_11_11.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/011/c-011-21.jpg,4
11,signature_verification/full_org/original_11_3.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/011/c-011-01.jpg,4
11,signature_verification/full_org/original_11_5.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/011/c-011-20.jpg,0
11,signature_verification/full_org/original_11_9.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/011/c-011-21.jpg,2
11,signature_verification/full_forg/forgeries_11_1.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/011/cf-011-26.jpg,2
11,signature_verification/full_forg/forgeries_11_13.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/011/cf-011-27.jpg,2
11,signature_verification/full_forg/forgeries_11_3.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/011/cf-011-26.jpg,4
11,signature_verification/full_forg/forgeries_11_5.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/011/cf-011-17.jpg,4
11,signature_verification/full_forg/forgeries_11_7.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/011/cf-011-17.jpg,4
11,signature_verification/full_forg/forgeries_11_9.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/011/cf-011-04.jpg,2
12,signature_verification/full_org/original_12_1.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/012/c-012-10.jpg,2
12,signature_verification/full_org/original_12_11.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/012/c-012-13.jpg,4
12,signature_verification/full_org/original_12_3.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/012/c-012-10.jpg,2
12,signature_verification/full_org/original_12_5.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/012/c-012-03.jpg,2
12,signature_verification/full_org/original_12_7.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/012/c-012-03.jpg,2
12,signature_verification/full_org/original_12_9.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/012/c-012-13.jpg,0
12,signature_verification/full_forg/forgeries_12_1.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/012/cf-012-10.jpg,0
12,signature_verification/full_forg/forgeries_12_11.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/012/cf-012-01.jpg,2
12,signature_verification/full_forg/forgeries_12_13.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/012/cf-012-16.jpg,2
12,signature_verification/full_forg/forgeries_12_15.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/012/cf-012-16.jpg,4
12,signature_verification/full_forg/forgeries_12_3.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/012/cf-012-10.jpg,4
12,signature_verification/full_forg/forgeries_12_5.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/012/cf-012-27.jpg,2
12,signature_verification/full_forg/forgeries_12_7.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/012/cf-012-27.jpg,2
12,signature_verification/full_forg/forgeries_12_9.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/012/cf-012-01.jpg,0
13,signature_verification/full_org/original_13_1.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/013/c-013-12.jpg,2
13,signature_verification/full_org/original_13_11.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/013/c-013-18.jpg,2
13,signature_verification/full_org/original_13_5.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/013/c-013-16.jpg,2
13,signature_verification/full_org/original_13_7.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/013/c-013-16.jpg,4
13,signature_verification/full_org/original_13_9.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/013/c-013-18.jpg,0
13,signature_verification/full_forg/forgeries_13_1.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/013/cf-013-12.jpg,2
13,signature_verification/full_forg/forgeries_13_10.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/013/cf-013-04.jpg,2
13,signature_verification/full_forg/forgeries_13_11.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/013/cf-013-04.jpg,4
13,signature_verification/full_forg/forgeries_13_13.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/013/cf-013-10.jpg,2
13,signature_verification/full_forg/forgeries_13_15.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/013/cf-013-10.jpg,4
13,signature_verification/full_forg/forgeries_13_9.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/013/cf-013-04.jpg,2
14,signature_verification/full_org/original_14_1.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/014/c-014-14.jpg,0
14,signature_verification/full_org/original_14_11.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/014/c-014-12.jpg,4
14,signature_verification/full_org/original_14_5.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/014/c-014-11.jpg,0
14,signature_verification/full_org/original_14_9.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/014/c-014-12.jpg,0
14,signature_verification/full_forg/forgeries_14_1.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/014/cf-014-27.jpg,0
14,signature_verification/full_forg/forgeries_14_13.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/014/cf-014-21.jpg,0
14,signature_verification/full_forg/forgeries_14_15.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/014/cf-014-21.jpg,2
14,signature_verification/full_forg/forgeries_14_3.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/014/cf-014-27.jpg,2
14,signature_verification/full_forg/forgeries_14_5.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/014/cf-014-05.jpg,0
14,signature_verification/full_forg/forgeries_14_7.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/014/cf-014-05.jpg,2
14,signature_verification/full_forg/forgeries_14_9.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/014/cf-014-19.jpg,4
15,signature_verification/full_org/original_15_1.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/015/c-015-06.jpg,2
15,signature_verification/full_org/original_15_5.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/015/c-015-15.jpg,0
15,signature_verification/full_org/original_15_7.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/015/c-015-15.jpg,2
15,signature_verification/full_org/original_15_9.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/015/c-015-08.jpg,0
15,signature_verification/full_forg/forgeries_15_1.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/015/cf-015-12.jpg,4
15,signature_verification/full_forg/forgeries_15_11.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/015/cf-015-26.jpg,2
15,signature_verification/full_forg/forgeries_15_13.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/015/cf-015-09.jpg,2
15,signature_verification/full_forg/forgeries_15_15.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/015/cf-015-09.jpg,2
15,signature_verification/full_forg/forgeries_15_3.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/015/cf-015-12.jpg,4
15,signature_verification/full_forg/forgeries_15_5.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/015/cf-015-15.jpg,2
15,signature_verification/full_forg/forgeries_15_9.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/015/cf-015-26.jpg,2
16,signature_verification/full_org/original_16_1.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/016/c-016-20.jpg,2
16,signature_verification/full_org/original_16_3.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/016/c-016-20.jpg,4
16,signature_verification/full_org/original_16_5.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/016/c-016-17.jpg,0
16,signature_verification/full_org/original_16_7.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/016/c-016-17.jpg,4
16,signature_verification/full_org/original_16_9.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/016/c-016-04.jpg,2
16,signature_verification/full_forg/forgeries_16_13.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/016/cf-016-02.jpg,4
16,signature_verification/full_forg/forgeries_16_5.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/016/cf-016-06.jpg,2
16,signature_verification/full_forg/forgeries_16_7.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/016/cf-016-06.jpg,2
16,signature_verification/full_forg/forgeries_16_9.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/016/cf-016-28.jpg,2
17,signature_verification/full_org/original_17_1.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/017/c-017-04.jpg,4
17,signature_verification/full_org/original_17_5.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/017/c-017-12.jpg,2
17,signature_verification/full_org/original_17_7.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/017/c-017-12.jpg,4
17,signature_verification/full_forg/forgeries_17_1.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/017/cf-017-24.jpg,2
17,signature_verification/full_forg/forgeries_17_13.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/017/cf-017-16.jpg,4
17,signature_verification/full_forg/forgeries_17_15.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/017/cf-017-16.jpg,4
17,signature_verification/full_forg/forgeries_17_5.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/017/cf-017-19.jpg,4
17,signature_verification/full_forg/forgeries_17_9.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/017/cf-017-03.jpg,0
18,signature_verification/full_org/original_18_1.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/018/c-018-11.jpg,0
18,signature_verification/full_org/original_18_11.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/018/c-018-24.jpg,4
18,signature_verification/full_org/original_18_3.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/018/c-018-11.jpg,2
18,signature_verification/full_org/original_18_5.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/018/c-018-07.jpg,2
18,signature_verification/full_org/original_18_7.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/018/c-018-07.jpg,2
18,signature_verification/full_org/original_18_9.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/018/c-018-24.jpg,4
18,signature_verification/full_forg/forgeries_18_1.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/018/cf-018-29.jpg,2
18,signature_verification/full_forg/forgeries_18_11.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/018/cf-018-24.jpg,4
18,signature_verification/full_forg/forgeries_18_13.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/018/cf-018-26.jpg,0
18,signature_verification/full_forg/forgeries_18_5.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/018/cf-018-19.jpg,2
18,signature_verification/full_forg/forgeries_18_7.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/018/cf-018-19.jpg,4
18,signature_verification/full_forg/forgeries_18_9.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/018/cf-018-24.jpg,0
19,signature_verification/full_org/original_19_1.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/019/c-019-14.jpg,2
19,signature_verification/full_org/original_19_5.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/019/c-019-04.jpg,0
19,signature_verification/full_org/original_19_7.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/019/c-019-04.jpg,4
19,signature_verification/full_org/original_19_9.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/019/c-019-10.jpg,2
19,signature_verification/full_forg/forgeries_19_13.jpg,SignatureGPDSSyntheticOffLine4000/firmasSINTESISmanuscritas/019/cf-019-23.jpg,0
