path,writer_id,label,width,height,aspect_ratio,mode
signature_verification/full_forg/forgeries_1003_3.jpg,1003,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1003_4.jpg,1003,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1003_5.jpg,1003,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1003_6.jpg,1003,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1003_7.jpg,1003,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1003_8.jpg,1003,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1003_9.jpg,1003,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1004_1.jpg,1004,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1004_10.jpg,1004,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1004_11.jpg,1004,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1004_12.jpg,1004,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1004_13.jpg,1004,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1004_14.jpg,1004,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1004_15.jpg,1004,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1004_16.jpg,1004,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1004_2.jpg,1004,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1004_3.jpg,1004,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1004_4.jpg,1004,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1004_5.jpg,1004,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1004_6.jpg,1004,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1004_7.jpg,1004,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1004_8.jpg,1004,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1004_9.jpg,1004,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1005_1.jpg,1005,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1005_10.jpg,1005,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1005_11.jpg,1005,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1005_12.jpg,1005,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1005_13.jpg,1005,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1005_14.jpg,1005,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1005_15.jpg,1005,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1005_16.jpg,1005,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1005_2.jpg,1005,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1005_3.jpg,1005,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1005_4.jpg,1005,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1005_5.jpg,1005,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1005_6.jpg,1005,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1005_7.jpg,1005,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1005_8.jpg,1005,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1005_9.jpg,1005,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1006_1.jpg,1006,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1006_10.jpg,1006,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1006_11.jpg,1006,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1006_12.jpg,1006,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1006_13.jpg,1006,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1006_14.jpg,1006,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1006_15.jpg,1006,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1006_16.jpg,1006,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1006_2.jpg,1006,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1006_3.jpg,1006,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1006_4.jpg,1006,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1006_5.jpg,1006,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1006_6.jpg,1006,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1006_7.jpg,1006,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1006_8.jpg,1006,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1006_9.jpg,1006,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1007_1.jpg,1007,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1007_10.jpg,1007,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1007_11.jpg,1007,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1007_12.jpg,1007,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1007_13.jpg,1007,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1007_14.jpg,1007,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1007_15.jpg,1007,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1007_16.jpg,1007,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1007_2.jpg,1007,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1007_3.jpg,1007,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1007_4.jpg,1007,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1007_5.jpg,1007,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1007_6.jpg,1007,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1007_7.jpg,1007,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1007_8.jpg,1007,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1007_9.jpg,1007,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1008_1.jpg,1008,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1008_10.jpg,1008,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1008_11.jpg,1008,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1008_12.jpg,1008,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1008_13.jpg,1008,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1008_14.jpg,1008,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1008_15.jpg,1008,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1008_16.jpg,1008,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1008_2.jpg,1008,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1008_3.jpg,1008,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1008_4.jpg,1008,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1008_5.jpg,1008,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1008_6.jpg,1008,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1008_7.jpg,1008,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1008_8.jpg,1008,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1008_9.jpg,1008,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1009_1.jpg,1009,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1009_10.jpg,1009,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1009_11.jpg,1009,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1009_12.jpg,1009,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1009_13.jpg,1009,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1009_14.jpg,1009,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1009_15.jpg,1009,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1009_16.jpg,1009,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1009_2.jpg,1009,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1009_3.jpg,1009,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1009_4.jpg,1009,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1009_5.jpg,1009,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1009_6.jpg,1009,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1009_7.jpg,1009,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1009_8.jpg,1009,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1009_9.jpg,1009,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_100_1.jpg,100,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_100_10.jpg,100,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_100_11.jpg,100,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_100_12.jpg,100,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_100_13.jpg,100,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_100_14.jpg,100,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_100_15.jpg,100,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_100_16.jpg,100,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_100_2.jpg,100,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_100_3.jpg,100,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_100_4.jpg,100,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_100_5.jpg,100,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_100_6.jpg,100,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_100_7.jpg,100,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_100_8.jpg,100,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_100_9.jpg,100,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1010_1.jpg,1010,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1010_10.jpg,1010,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1010_11.jpg,1010,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1010_12.jpg,1010,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1010_13.jpg,1010,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1010_14.jpg,1010,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1010_15.jpg,1010,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1010_16.jpg,1010,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1010_2.jpg,1010,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1010_3.jpg,1010,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1010_4.jpg,1010,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1010_5.jpg,1010,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1010_6.jpg,1010,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1010_7.jpg,1010,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1010_8.jpg,1010,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1010_9.jpg,1010,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1011_1.jpg,1011,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1011_10.jpg,1011,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1011_11.jpg,1011,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1011_12.jpg,1011,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1011_13.jpg,1011,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1011_14.jpg,1011,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1011_15.jpg,1011,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1011_16.jpg,1011,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1011_2.jpg,1011,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1011_3.jpg,1011,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1011_4.jpg,1011,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1011_5.jpg,1011,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1011_6.jpg,1011,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1011_7.jpg,1011,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1011_8.jpg,1011,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1011_9.jpg,1011,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1012_1.jpg,1012,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1012_10.jpg,1012,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1012_11.jpg,1012,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1012_12.jpg,1012,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1012_13.jpg,1012,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1012_14.jpg,1012,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1012_15.jpg,1012,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1012_16.jpg,1012,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1012_2.jpg,1012,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1012_3.jpg,1012,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1012_4.jpg,1012,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1012_5.jpg,1012,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1012_6.jpg,1012,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1012_7.jpg,1012,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1012_8.jpg,1012,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1012_9.jpg,1012,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1013_1.jpg,1013,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1013_10.jpg,1013,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1013_11.jpg,1013,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1013_12.jpg,1013,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1013_13.jpg,1013,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1013_14.jpg,1013,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1013_15.jpg,1013,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1013_16.jpg,1013,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1013_2.jpg,1013,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1013_3.jpg,1013,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1013_4.jpg,1013,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1013_5.jpg,1013,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1013_6.jpg,1013,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1013_7.jpg,1013,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1013_8.jpg,1013,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1013_9.jpg,1013,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1014_1.jpg,1014,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1014_10.jpg,1014,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1014_11.jpg,1014,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1014_12.jpg,1014,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1014_13.jpg,1014,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1014_14.jpg,1014,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1014_15.jpg,1014,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1014_16.jpg,1014,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1014_2.jpg,1014,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1014_3.jpg,1014,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1014_4.jpg,1014,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1014_5.jpg,1014,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1014_6.jpg,1014,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1014_7.jpg,1014,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1014_8.jpg,1014,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1014_9.jpg,1014,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1015_1.jpg,1015,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1015_10.jpg,1015,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1015_11.jpg,1015,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1015_12.jpg,1015,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1015_13.jpg,1015,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1015_14.jpg,1015,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1015_15.jpg,1015,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1015_16.jpg,1015,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1015_2.jpg,1015,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1015_3.jpg,1015,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1015_4.jpg,1015,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1015_5.jpg,1015,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1015_6.jpg,1015,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1015_7.jpg,1015,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1015_8.jpg,1015,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1015_9.jpg,1015,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1016_1.jpg,1016,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1016_10.jpg,1016,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1016_11.jpg,1016,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1016_12.jpg,1016,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1016_13.jpg,1016,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1016_14.jpg,1016,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1016_15.jpg,1016,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1016_16.jpg,1016,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1016_2.jpg,1016,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1016_3.jpg,1016,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1016_4.jpg,1016,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1016_5.jpg,1016,forgery,220,155,1.4193548387096775,RGB
signature_verification/full_forg/forgeries_1016_6.jpg,1016,forgery,220,155,1.4193548387096775,RGB
